Unnamed: 0,app_id,app_name,review_id,language,review,timestamp_created,timestamp_updated,recommended,votes_helpful,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,author.steamid,author.num_games_owned,author.num_reviews,author.playtime_forever,author.playtime_last_two_weeks,author.playtime_at_review,author.last_played
23,292030,The Witcher 3: Wild Hunt,85178836,schinese,寻路功能真的有点阴间，总体上讲还是很不错的游戏,1611370535,1611370535,TRUE,1,0,0.523809552,0,TRUE,FALSE,FALSE,7.66E+16,27,1,1740,1740,1616,1611385992
24,292030,The Witcher 3: Wild Hunt,85178164,english,Isn't Geralt hot enough to get both Yennefer and Triss ? I guess I watched too much harem anime...,1611369478,1611369478,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,51,37,165,0,165,1437875644
25,292030,The Witcher 3: Wild Hunt,85177892,english,"Very Fun, Would play again!",1611369121,1611369121,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,54,1,20168,75,20092,1611373713
26,292030,The Witcher 3: Wild Hunt,85177779,schinese,NICE GAME,1611368946,1611368946,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,13,4,6329,438,6240,1611374256
27,292030,The Witcher 3: Wild Hunt,85177648,schinese,"🎁
🎁’[h1] [b]‘官方奖励免费活动链接:→  https://usnhskhf.work/  
适度游戏益脑 沉迷游戏伤身 [/b] [/h1]
'-.............................................
-.............................................
-.............................................
第一人称射击，美术风格跟漫画式的过场让人眼前一亮，旁白看着也挺有意思，但也就仅此而已，实际玩起来并想象中的好玩。游戏中玩家根据给出的任务目标，控制好燃料与食物资源并移动到任务目标所在飞船上开始搜索，同时获取其他的材料资源来打造武器等装备，也就是捡垃圾的部分了。

之所以说想象中的好玩，主要是FPS方面实在一点都不爽，射击手感也不太好，单纯是捡垃圾的话很容易生腻。当然中途觉得腻了，你也可以选择当跑酷党，一上来就去舰桥下载地图，然后直接冲着目标零件去就行，如果选择全搜的话就太浪费时间了，仅适合热衷于捡垃圾的玩家。

游戏品质是没有太大问题，不过要说最影响游戏体验的话，还是路痴DEBUFF，真的是恶心人。说是有25%机率移动到错误的地方，但是每次都是等到我移动到有任务目标的飞船上时触发，还不是一两次而是连着四五次，本身食物跟燃料都是足够的，这样一搞下来就全都消耗完了，只能被迫登陆到飞船上捡垃圾。

如果制作组是想通过这种恶心人的DEBUFF来强行增加玩家的游玩时间，那么只会适得其反，游戏比较独特的美术风格也难以挽救过于重复的场景设计，本身FPS打得也不是那么爽，捡垃圾捡着捡着特别烦躁，加上音乐听多了也很烦，玩到中途就直接开着外置音乐来降低烦躁感了。你再搞个这么恶心人的DEBUFF，要是机率真像数字标着倒还好，遇到了只能说脸黑，连着五次都这样我只想对着制作人一拳超人。

另外提醒一下感兴趣且准备入手的玩家，中途打了一定进度的时候千万不要再在主菜单点新游戏，特喵直接是把整个进程给重置了，还以为是换掉当轮游玩的人物重新游玩，所以千万别手贱XD可惜的是游戏并不支持多人，要是多人联机捡垃圾打打怪，游戏重复性过高的问题估计也不会被那么多玩家吐槽了。",1611368730,1611379495,TRUE,39,0,0.784226239,0,TRUE,FALSE,FALSE,7.66E+16,69,28,1734,0,1734,1608666706
28,292030,The Witcher 3: Wild Hunt,85177534,spanish,"Más optimizado que el 2, me corre en una Laptop gama media.

Si tienes novia o trabajo, cuidado, te meteras en el juego días y días, no podras salir del juego, es demasiado inmersivo.

y lo peor, cuando te des cuenta, notaras que solo llevaras el 2% del juego.

es hermoso",1611368549,1611368549,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,175,20,3131,0,3131,1608261630
29,292030,The Witcher 3: Wild Hunt,85177505,brazilian,Se um dia alguém falar que esse jogo é ruim na minha frente eu juro que bato na pessoa.,1611368498,1611368498,TRUE,1,0,0.523809552,0,TRUE,FALSE,FALSE,7.66E+16,70,4,11115,2252,11115,1611186216
30,292030,The Witcher 3: Wild Hunt,85176839,portuguese,"bom demais
",1611367482,1611367482,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,4,1,555,465,555,1611367371
31,292030,The Witcher 3: Wild Hunt,85176700,vietnamese,great game,1611367252,1611367252,TRUE,0,0,0,0,FALSE,FALSE,FALSE,7.66E+16,20,11,3733,3690,3702,1611386662
32,292030,The Witcher 3: Wild Hunt,85176661,brazilian,,1611367193,1611367193,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,127,13,875,752,826,1611370135
33,292030,The Witcher 3: Wild Hunt,85176440,schinese,对RPG无感 剧情也就那么回事没看进去,1611366821,1611366821,FALSE,0,1,0.401459873,0,TRUE,FALSE,FALSE,7.66E+16,31,3,3155,0,3155,1587800627
34,292030,The Witcher 3: Wild Hunt,85176249,brazilian,Obra prima!!!,1611366524,1611366524,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,32,1,2888,1475,2888,1611366020
35,292030,The Witcher 3: Wild Hunt,85176128,polish,"kox giera 
",1611366350,1611366350,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,19,3,4245,3270,4245,1611358690
36,292030,The Witcher 3: Wild Hunt,85175979,koreana,말이 필요한가?,1611366159,1611366159,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,19,1,3581,0,3581,1559799898
37,292030,The Witcher 3: Wild Hunt,85175638,schinese,神作，徜徉在自由的开放世界，仿佛身临其境。剧情也不错，风景更是一绝。,1611365564,1611365564,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,15,5,11004,821,11004,1610885956
38,292030,The Witcher 3: Wild Hunt,85175587,polish,"zajebista gierka, tak jak uwielbiałem gothic 3 tak ta gierka jest jeszcze lepsza pod każdym względem wiec w imieniu Bezimiennego, zapraszam po gierkę w której fabule zanurzysz się głębiej niż w wodzie w której morsował sam Robert Makłowicz",1611365490,1611365490,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,2,1,2868,1740,2775,1611371056
39,292030,The Witcher 3: Wild Hunt,85174926,english,"The game is enjoyable enough but...
-Combat has plenty of options but the game will play for you at times, takes away from player achievements.
-The Story is good so far but so much of it, listening to every nagging thought is getting old fast.
-The swords and armor having a level is retarded, how is it that this legendary warrior cannot use the same sword of the 8 guys he just killed. This feature is killing the game for me.
-The repairs and crafting I hate, its not my thing. never is.",1611364401,1611364470,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,208,105,497,370,398,1611370493
40,292030,The Witcher 3: Wild Hunt,85174737,english,The only thing bigger than the world map is ur mom,1611364088,1611364088,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,111,11,8068,0,8068,1597493874
41,292030,The Witcher 3: Wild Hunt,85173767,turkish,"Kesinlikle oynadığım en iyi oyun.Oyun sizi atmosferiyle,karakteriyle,yaşayan dünyasıyla içine çekiyor.Oyunu tam olarak Geralt'ın gözünden görüyormuşsunuz gibi hisettiriyor.Oyundaki her iki dlcyi de bitirdim.İkisi de o kadar çok hoşuma gitti ki (Özellikle Blood and Wine) sırf dlcleriyle çıksaydı bu oyun,gene güzel olurdu.Ana hikayesi ayrı güzel,karakterleri ayrı güzel.Bütün yan görevleri,soru işaretlerini yaptım.Ve hepsi o kadar güzeldi ki....Oyuna 10 üzerinden puan versem kesinlikle 10/10 veririm.",1611362536,1611364881,TRUE,0,0,0,0,FALSE,FALSE,FALSE,7.66E+16,217,34,6841,2077,6841,1611364268
42,292030,The Witcher 3: Wild Hunt,85173685,turkish,"Ya her şey harika, her şey güzel ama bu ayak işleri acayip canımı sıkıyor. Ben sırtında 2 metre boyunda 2 kılıç taşıyan, şehre adımını attığında tüm haydutlarının götünü çıkartan Geralt'ım. Adamın götüne çivi çakarım gerekirse ama amına kodumun pembe götlü Dandelion piçi için afiş almaya gidiyorum. Sikerler abi böyle işi. Ayrıca Ciri'yi sikine takmaması da ayrı canımı sıktı. Bu saatten sonra Dandelion denen ibne babamı darağacından da alsa en büyük düşmanım olacak.",1611362375,1611362375,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,12,2,1205,1205,1160,1611363407
43,292030,The Witcher 3: Wild Hunt,85173023,brazilian,Jogão da porra.,1611361229,1611361229,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,59,4,20193,3692,20193,1611297095
44,292030,The Witcher 3: Wild Hunt,85172993,spanish,De los mejores rpgs de los ultimos 20 años.,1611361186,1611361186,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,78,10,3919,160,3919,1611279750
45,292030,The Witcher 3: Wild Hunt,85172984,english,better than cyberpoop,1611361171,1611361171,TRUE,0,0,0,0,FALSE,FALSE,FALSE,7.66E+16,47,14,3159,0,3159,1524274341
46,292030,The Witcher 3: Wild Hunt,85172769,english,"We all know you'll eventually play it, why not now? You get a pretty awesome story and great characters, not to mention the side quests aren't just chores to go through. Good rpg and do yourself a favor, get mods",1611360805,1611360805,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,44,7,974,537,861,1611367610
47,292030,The Witcher 3: Wild Hunt,85172618,turkish,Bitirmeye kıyamıyorum.,1611360594,1611360594,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,206,26,3929,41,3929,1610812539
48,292030,The Witcher 3: Wild Hunt,85172417,brazilian,very foda,1611360271,1611360271,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,60,5,2104,2037,1882,1611386289
49,292030,The Witcher 3: Wild Hunt,85171080,french,"Histoire et personnages fantastiques, l'immersion est totale et le gameplay est des plus agreables!
",1611358240,1611358240,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,4,2,3664,3664,3664,1611184644
50,292030,The Witcher 3: Wild Hunt,85170596,english,best open world game i love it,1611357533,1611357533,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,89,6,25,0,25,1578016131
51,292030,The Witcher 3: Wild Hunt,85170497,schinese,"我玩了这么长时间，这个游戏挺好玩的，原谅我不会说什么赞美的话
还有一点[spoiler]我永远喜欢希里雅[/spoiler]",1611357379,1611357430,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,8,5,10699,0,10699,1610063842
52,292030,The Witcher 3: Wild Hunt,85170453,english,"I don't think anyone needs a review at this point, good game is good",1611357290,1611357290,TRUE,0,1,0,0,TRUE,FALSE,FALSE,7.66E+16,287,4,303,94,303,1611284935
53,292030,The Witcher 3: Wild Hunt,85170372,german,best game ever,1611357157,1611357157,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,31,2,9003,1832,9003,1611357116
54,292030,The Witcher 3: Wild Hunt,85170209,schinese,.,1611356948,1611356948,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,27,5,3003,741,2820,1611368168
55,292030,The Witcher 3: Wild Hunt,85170038,turkish,çok güzel oynayın burdan enis abime selamlar lelelleyleyleyley,1611356698,1611356698,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,8,1,1529,685,1529,1610822854
56,292030,The Witcher 3: Wild Hunt,85169788,english,"It's surprisingly large with a lot of open world opportunity, but also a clear path for linear progression. The characters and lore are fascinating, engaging and keep you wanting more. The game play is easy enough to understand to progress, but has layers for additional difficulty and is very rewarding to stray off course and battle/collect things. There's a TON to do, but you never feel inundated by the vastness, it's a very happy medium with a lot to love.",1611356341,1611356341,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,25,2,930,88,930,1611059624
57,292030,The Witcher 3: Wild Hunt,85169737,brazilian,bom,1611356281,1611356281,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,9,2,2007,0,2007,1610078309
58,292030,The Witcher 3: Wild Hunt,85169685,english,best game ever made,1611356191,1611356191,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,48,1,9403,196,9236,1611378515
59,292030,The Witcher 3: Wild Hunt,85169128,english,"Still better than Cyberpunk 2077
One of the best games ever made.",1611355450,1611355450,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,280,13,1437,0,1437,1569254891
60,292030,The Witcher 3: Wild Hunt,85169052,english,"If you are a fan of open world games, at least try this game. The map is beautiful and well detailed, the storyline is incredible, the sidequests are perfect, the gameplay is decent, and the music is something else. Don't even bother playing Gwent you will lose.. a lot. Anyway, get this game for your own benefit.",1611355332,1611355332,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,22,4,8234,12,8234,1611353247
61,292030,The Witcher 3: Wild Hunt,85168445,french,999,1611354469,1611354469,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,21,2,1025,63,1025,1611305853
62,292030,The Witcher 3: Wild Hunt,85168239,russian,"Безусловно одна из лучших и интереснейших игр. Если дать этой игре графику 21 года, то она встанет на 1 месте, обогнав по качеству киберпанк и другие топовые игры. 
Большое количество квестов, большие локации. Играть можно очень долго. Графика отличнейшая, текстуры очень четкие, нет мыла. Все очень просто, но при этом красиво и приятно. 
Каждая игровая локация имеет свои особенности. Например в велене мрачная погода и почти постоянно идет дождь. 
В общем игра классная, а если учитывать, что каждую распродажу она продается со всеми дополнениями всего за 450 рублей, то это вообще подарок судьбы. Однозначно стоит купить.",1611354213,1611354213,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,23,4,5026,977,5026,1611353521
63,292030,The Witcher 3: Wild Hunt,85168022,polish,kox,1611353906,1611353906,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,43,2,4623,580,4623,1611353850
64,292030,The Witcher 3: Wild Hunt,85167937,schinese,"原本是买来补票的，最近玩完赛博朋克回来玩巫师。
“草尼玛的CDPR怎么会做出赛博朋克那坨玩意？”",1611353775,1611353775,TRUE,1,1,0.521739125,0,TRUE,FALSE,FALSE,7.66E+16,60,11,5139,5107,5139,1611353461
65,292030,The Witcher 3: Wild Hunt,85167888,russian,"Очень длинная бродилка)) Для любителей, вот геймплей перед покупкой https://youtu.be/ywLoQXVXaQY",1611353696,1611353696,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,11,4,2228,0,2228,1602971258
66,292030,The Witcher 3: Wild Hunt,85167706,russian,top,1611353447,1611353447,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,67,4,1873,1859,1813,1611386259
67,292030,The Witcher 3: Wild Hunt,85167401,polish,POGGGGGCHAMP ez,1611353020,1611353020,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,17,3,14936,299,14936,1610977518
68,292030,The Witcher 3: Wild Hunt,85167273,polish,no co tu dużo mówić zajebista łot tego,1611352842,1611352842,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,61,6,1201,1010,1144,1611354895
69,292030,The Witcher 3: Wild Hunt,85167135,english,There needs to be a Witcher 4 made. This game was awesome.,1611352633,1611352633,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,4,1,4456,2123,4456,1611352414
70,292030,The Witcher 3: Wild Hunt,85166951,polish,"Najlepsza gra w jaką kiedykolwiek grałem, bardzo polecam.",1611352361,1611352361,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,10,3,1707,1707,1707,1611351888
71,292030,The Witcher 3: Wild Hunt,85166822,turkish,gj,1611352169,1611352169,TRUE,0,1,0.523809552,0,TRUE,FALSE,FALSE,7.66E+16,4,1,2987,1,2987,1611352679
72,292030,The Witcher 3: Wild Hunt,85166678,english,"think of it CD projekt red  if you have made a more new expansions for the witcher 3 after blood and wine and fixed the bugs
i think people would have love it but still there is hope you do it",1611351974,1611351974,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,17,2,59008,288,59008,1611273818
73,292030,The Witcher 3: Wild Hunt,85166259,polish,"Wciągająca gra, ale warto moim zdaniem zagrać. Gameplay i fabuła genialne!",1611351354,1611351354,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,9,2,3762,1638,3762,1611096103
74,292030,The Witcher 3: Wild Hunt,85166174,english,"A great narrative with booooooooobs, what else can a guy ask for???
",1611351215,1611351215,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,48,7,4573,4573,4401,1611361533
75,292030,The Witcher 3: Wild Hunt,85165751,russian,"ОТЛИЧНАЯ РПГ)))ОЛД ФАГАМ ЗАЙДЕТ ТОЧНО)
",1611350636,1611350636,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,21,1,11934,29,11904,1611380725
76,292030,The Witcher 3: Wild Hunt,85165570,schinese,没什么需要讲的,1611350390,1611350390,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,168,56,4988,250,4737,1611366693
77,292030,The Witcher 3: Wild Hunt,85165539,english,like dark souls but with witches,1611350345,1611350345,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,271,82,325,325,325,1610921717
78,292030,The Witcher 3: Wild Hunt,85165440,english,yes?,1611350211,1611350211,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,4,2,5037,868,5037,1610814379
79,292030,The Witcher 3: Wild Hunt,85165253,english,"After playing through the base game twice and now just finishing the DLC's. I can write my review with confidence. Never have I played a game so rewarding. Every aspect of this game I have fallen in love with. The game is incredibly story-rich, married with the combat it makes for a truly rewarding game. What I love about this game especially is that your decisions have consequences that make the game that so much more interactive. I would recommend highly this game to anybody, especially those that love an excellent story, with such good voice acting and mo-cap animations too.

I could talk about how much I enjoyed playing this game for hours, but I will try and keep my review brief.",1611349999,1611349999,TRUE,0,0,0,0,FALSE,FALSE,FALSE,7.66E+16,227,12,11462,1867,11462,1611349730
80,292030,The Witcher 3: Wild Hunt,85165157,russian,ИИИИИИИИУУУУУУУУУУУУУУ ИГРУЛЯ,1611349869,1611349869,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,46,2,3724,2866,3532,1611379042
81,292030,The Witcher 3: Wild Hunt,85164472,brazilian,otimo jogo,1611348995,1611348995,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,3,2,512,512,463,1611385928
82,292030,The Witcher 3: Wild Hunt,85164217,turkish,Enis cherryson,1611348640,1611348640,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,18,10,12,0,12,1607679161
83,292030,The Witcher 3: Wild Hunt,85164212,turkish,bu oyunu övmek için kitap yazılır ama erindiğim için tek kelime ile açıklıyacağım : EFSANE!,1611348633,1611348633,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,18,2,895,895,895,1611348578
84,292030,The Witcher 3: Wild Hunt,85163962,portuguese,Very nice tiddies xD,1611348304,1611348304,TRUE,0,0,0,0,FALSE,FALSE,FALSE,7.66E+16,15,2,2192,586,2191,1611353111
85,292030,The Witcher 3: Wild Hunt,85163953,russian,"Топ игра, советую всем!",1611348293,1611348293,TRUE,1,0,0.523809552,0,TRUE,FALSE,FALSE,7.66E+16,17,1,2748,733,2748,1610629666
86,292030,The Witcher 3: Wild Hunt,85163653,turkish,Anlatmaya gerek olmayan bir klasik. Müzikler başarılı oyun mekanikleri el biraz alışınca basit hale geliyor ama içerik ve hikaye olarak doyum oluşturan tatmin edici bir oyun.,1611347883,1611347883,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,25,1,13755,0,13755,1601038551
87,292030,The Witcher 3: Wild Hunt,85162932,english,.,1611346914,1611346914,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,4,1,12823,4367,12479,1611368348
88,292030,The Witcher 3: Wild Hunt,85162842,brazilian,Sensacional!,1611346809,1611346809,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,3,1,5148,0,5148,1597123981
89,292030,The Witcher 3: Wild Hunt,85162828,french,Un excellent jeu que l'on m'a recommandé et que je ne regrette pas d'avoir acheté <3,1611346789,1611346789,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,1,1,2729,657,2581,1611355574
90,292030,The Witcher 3: Wild Hunt,85162784,russian,"Сижу вот третью неделю играю, балдеж!!!",1611346732,1611346732,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,3,1,1958,938,1699,1611362253
91,292030,The Witcher 3: Wild Hunt,85162540,english,sdds,1611346388,1611346388,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,13,2,52263,176,52086,1611383048
92,292030,The Witcher 3: Wild Hunt,85161877,english,.,1611345538,1611345538,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,57,9,1839,1820,1630,1611376949
93,292030,The Witcher 3: Wild Hunt,85161557,russian,"Нету людей которые не слыхали об этой замечательной игре ! 
Одна с любимых сюжетных игр",1611345109,1611345109,TRUE,1,0,0,0,TRUE,FALSE,FALSE,7.66E+16,159,31,1757,1200,1692,1611349050
94,292030,The Witcher 3: Wild Hunt,85161536,russian,Что ещё можно сказать об одной из лучших игр современности?,1611345080,1611345080,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,2,1,4905,4882,4905,1611334599
95,292030,The Witcher 3: Wild Hunt,85161177,english,great fun,1611344616,1611344616,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,127,3,12951,1300,12951,1611343558
96,292030,The Witcher 3: Wild Hunt,85160906,french,Génial.,1611344257,1611344257,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,66,13,3106,84,3023,1611349518
97,292030,The Witcher 3: Wild Hunt,85160802,russian,"много болтовни, но вполне играбельно. сюжет интересен.",1611344125,1611344125,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,108,30,2048,2048,2005,1611346687
98,292030,The Witcher 3: Wild Hunt,85160795,english,good,1611344113,1611344113,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,88,10,3358,2348,3358,1611343757
99,292030,The Witcher 3: Wild Hunt,85160727,russian,"Человек : Спасибо Геральт !!
Геральт : За что ?
Человек : За то  что спас мне жизнь 
Геральт : а , да",1611344018,1611344018,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,121,21,7656,0,7656,1601206349
100,292030,The Witcher 3: Wild Hunt,85160668,russian,каво,1611343933,1611343933,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,25,1,1144,688,1094,1611375691
